Indicator,  Merchandise exports by product group – annual (Million US dollar),,,,,,,
,,,,,,,,
Reporting Economy,Product/Sector,Partner Economy,2015,2016,2017,2018,2019,2020
Trinidad and Tobago,SI3_AGG - MIFU - Fuels,World,4657,3140,4346,5846,4014,2714
Trinidad and Tobago,SI3_AGG - MA - Manufactures,World,5289,3604,3983,4238,2892,2266
Trinidad and Tobago,SI3_AGG - MAIS - Iron and steel,World,580,272,627,611,464,369
Trinidad and Tobago,SI3_AGG - MACH - Chemicals,World,3441,2245,3303,3561,2363,1851
Trinidad and Tobago,SI3_AGG - MACHPH - Pharmaceuticals,World,2,2,0,0,0,0
Trinidad and Tobago,SI3_AGG - MAMT - Machinery and transport equipment,World,1042,1021,18,29,30,11
Trinidad and Tobago,SI3_AGG - MAMTOF - Office and telecom equipment,World,10,17,1,2,0,0
Trinidad and Tobago,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,2,4,1,0,0,0
Trinidad and Tobago,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,7,11,0,0,0,0
Trinidad and Tobago,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,1,1,0,1,0,0
Trinidad and Tobago,SI3_AGG - MAMTTE - Transport equipment,World,895,541,1,5,7,2
Trinidad and Tobago,SI3_AGG - MAMTAU - Automotive products,World,3,10,0,0,0,0
Trinidad and Tobago,SI3_AGG - MATE - Textiles,World,6,11,0,0,0,0
Trinidad and Tobago,SI3_AGG - MACL - Clothing,World,4,8,0,0,0,0
Tunisia,SI3_AGG - TO - Total merchandise,World,14073,13572,14204,15534,14933,13813
Tunisia,SI3_AGG - AG - Agricultural products,World,2091,1498,1580,2099,1649,2148
Tunisia,SI3_AGG - AGFO - Food,World,2003,1401,1501,2028,1592,2111
Tunisia,SI3_AGG - MI - Fuels and mining products,World,1212,987,1105,1168,1087,631
Tunisia,SI3_AGG - MIFU - Fuels,World,1015,766,846,883,825,371
Tunisia,SI3_AGG - MA - Manufactures,World,10769,11086,11514,12254,12196,10864
Tunisia,SI3_AGG - MAIS - Iron and steel,World,72,61,64,115,158,156
Tunisia,SI3_AGG - MACH - Chemicals,World,994,1100,1039,1051,1113,941
Tunisia,SI3_AGG - MACHPH - Pharmaceuticals,World,48,47,53,73,76,77
Tunisia,SI3_AGG - MAMT - Machinery and transport equipment,World,4930,5191,5467,5548,5581,4958
Tunisia,SI3_AGG - MAMTOF - Office and telecom equipment,World,697,809,799,679,675,565
Tunisia,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,73,46,40,34,22,15
Tunisia,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,537,659,643,459,458,413
Tunisia,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,88,104,117,186,194,137
Tunisia,SI3_AGG - MAMTTE - Transport equipment,World,911,1006,1075,1189,1232,977
Tunisia,SI3_AGG - MAMTAU - Automotive products,World,421,475,507,544,508,423
Tunisia,SI3_AGG - MATE - Textiles,World,372,354,342,346,353,447
Tunisia,SI3_AGG - MACL - Clothing,World,2176,2163,2252,2455,2271,1946
Turkey,SI3_AGG - TO - Total merchandise,World,150982,149247,164495,177169,180833,169651
Turkey,SI3_AGG - AG - Agricultural products,World,18906,18511,19102,19872,20284,21253
Turkey,SI3_AGG - AGFO - Food,World,18156,17749,18390,18994,19394,20366
Turkey,SI3_AGG - MI - Fuels and mining products,World,10283,8337,10977,12741,14854,11409
Turkey,SI3_AGG - MIFU - Fuels,World,4928,3190,4530,5532,8127,4568
Turkey,SI3_AGG - MA - Manufactures,World,112248,112207,125567,139429,140945,131700
Turkey,SI3_AGG - MAIS - Iron and steel,World,7849,7253,9539,13159,11506,10114
Turkey,SI3_AGG - MACH - Chemicals,World,9179,8573,9276,10947,11665,12707
Turkey,SI3_AGG - MACHPH - Pharmaceuticals,World,1106,976,1033,1335,1458,1853
Turkey,SI3_AGG - MAMT - Machinery and transport equipment,World,42133,43868,51267,55762,55957,49872
Turkey,SI3_AGG - MAMTOF - Office and telecom equipment,World,2732,2216,2215,2215,2109,1727
Turkey,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,533,274,310,283,281,228
Turkey,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,2030,1801,1798,1759,1611,1291
Turkey,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,169,141,107,173,218,208
Turkey,SI3_AGG - MAMTTE - Transport equipment,World,21894,24448,30275,32123,31276,26344
Turkey,SI3_AGG - MAMTAU - Automotive products,World,17735,20196,24614,27162,26205,21578
Turkey,SI3_AGG - MATE - Textiles,World,11120,11155,11648,11881,11777,11697
Turkey,SI3_AGG - MACL - Clothing,World,15538,15504,15656,16229,16381,15351
Turkmenistan,SI3_AGG - TO - Total merchandise,World,10000,6964,7458,9573,9695,6385
Turks and Caicos Islands,SI3_AGG - TO - Total merchandise,World,5,4,4,4,3,3
Tuvalu,SI3_AGG - TO - Total merchandise,World,0,0,0,0,0,0
Uganda,SI3_AGG - TO - Total merchandise,World,2267,2482,2901,3087,3477,4149
Uganda,SI3_AGG - AG - Agricultural products,World,1361,1301,1766,1828,1611,1658
Uganda,SI3_AGG - AGFO - Food,World,1275,1209,1648,1714,1489,1557
Uganda,SI3_AGG - MI - Fuels and mining products,World,159,39,198,178,187,109
Uganda,SI3_AGG - MIFU - Fuels,World,149,29,187,167,177,99
Uganda,SI3_AGG - MA - Manufactures,World,662,609,520,564,505,560
Uganda,SI3_AGG - MAIS - Iron and steel,World,106,84,85,107,84,88
Uganda,SI3_AGG - MACH - Chemicals,World,96,108,95,111,98,134
Uganda,SI3_AGG - MACHPH - Pharmaceuticals,World,12,26,15,23,14,28
Uganda,SI3_AGG - MAMT - Machinery and transport equipment,World,172,171,122,98,95,87
Uganda,SI3_AGG - MAMTOF - Office and telecom equipment,World,33,26,11,13,10,6
Uganda,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,8,19,3,4,6,4
Uganda,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,25,6,6,5,4,2
Uganda,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,1,1,1,4,0,0
Uganda,SI3_AGG - MAMTTE - Transport equipment,World,74,89,81,56,58,58
Uganda,SI3_AGG - MAMTAU - Automotive products,World,37,38,29,32,40,34
Uganda,SI3_AGG - MATE - Textiles,World,9,13,14,15,17,20
Uganda,SI3_AGG - MACL - Clothing,World,4,4,5,5,5,5
Ukraine,SI3_AGG - TO - Total merchandise,World,38127,36360,43265,47348,50066,49220
Ukraine,SI3_AGG - AG - Agricultural products,World,15296,15983,18460,19478,22891,22931
Ukraine,SI3_AGG - AGFO - Food,World,14476,15218,17704,18520,22020,22089
Ukraine,SI3_AGG - MI - Fuels and mining products,World,4065,3345,4880,5303,5644,6014
Ukraine,SI3_AGG - MIFU - Fuels,World,488,446,790,861,863,556
Ukraine,SI3_AGG - MA - Manufactures,World,18595,16814,19682,22362,21274,20094
Ukraine,SI3_AGG - MAIS - Iron and steel,World,8398,7631,9139,10596,9418,8224
Ukraine,SI3_AGG - MACH - Chemicals,World,1888,1373,1493,1729,1820,1934
Ukraine,SI3_AGG - MACHPH - Pharmaceuticals,World,162,188,196,219,251,269
Ukraine,SI3_AGG - MAMT - Machinery and transport equipment,World,4593,4175,4818,5307,5330,5297
Ukraine,SI3_AGG - MAMTOF - Office and telecom equipment,World,361,418,456,507,414,374
Ukraine,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,44,47,50,45,44,206
Ukraine,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,288,322,354,402,330,130
Ukraine,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,28,48,52,60,40,37
Ukraine,SI3_AGG - MAMTTE - Transport equipment,World,698,609,632,726,933,822
Ukraine,SI3_AGG - MAMTAU - Automotive products,World,151,137,115,132,129,127
Ukraine,SI3_AGG - MATE - Textiles,World,201,204,248,291,310,315
Ukraine,SI3_AGG - MACL - Clothing,World,447,483,521,563,539,465
United Arab Emirates,SI3_AGG - TO - Total merchandise,World,300477,295031,313547,387910,389373,319278
United Arab Emirates,SI3_AGG - AG - Agricultural products,World,7322,7034,7165,13044,14009,13964
United Arab Emirates,SI3_AGG - AGFO - Food,World,7013,6746,6680,12417,13372,13399
United Arab Emirates,SI3_AGG - MI - Fuels and mining products,World,70668,55423,72285,132631,223881,181802
United Arab Emirates,SI3_AGG - MIFU - Fuels,World,62484,47536,63086,121574,213021,173330
United Arab Emirates,SI3_AGG - MA - Manufactures,World,71196,71777,113648,129379,132293,110105
United Arab Emirates,SI3_AGG - MAIS - Iron and steel,World,2037,1715,1693,2786,3007,3233
United Arab Emirates,SI3_AGG - MACH - Chemicals,World,5677,7542,9612,12532,13613,14712
United Arab Emirates,SI3_AGG - MACHPH - Pharmaceuticals,World,392,409,871,1372,1159,1572
United Arab Emirates,SI3_AGG - MAMT - Machinery and transport equipment,World,27151,24837,54561,62908,64857,57626
United Arab Emirates,SI3_AGG - MAMTOF - Office and telecom equipment,World,7624,6207,23214,27830,30967,30808
United Arab Emirates,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,1825,1446,4700,7019,7447,8165
United Arab Emirates,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,5666,4657,18111,20102,22802,21970
United Arab Emirates,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,133,104,404,709,718,674
United Arab Emirates,SI3_AGG - MAMTTE - Transport equipment,World,12804,12266,18935,20408,18078,13550
United Arab Emirates,SI3_AGG - MAMTAU - Automotive products,World,8782,7725,12345,12915,12161,9949
United Arab Emirates,SI3_AGG - MATE - Textiles,World,1821,1804,1892,1649,1687,1368
United Arab Emirates,SI3_AGG - MACL - Clothing,World,1439,1456,2483,2751,2786,2215
United Kingdom,SI3_AGG - TO - Total merchandise,World,465850,410856,440997,486439,469684,404681
United Kingdom,SI3_AGG - AG - Agricultural products,World,31531,30554,31734,33468,33146,30066
United Kingdom,SI3_AGG - AGFO - Food,World,28797,28118,29307,31070,31043,28308
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,48340,39335,51658,65103,57940,50780
United Kingdom,SI3_AGG - MIFU - Fuels,World,32744,25742,35096,46427,39929,26151
United Kingdom,SI3_AGG - MA - Manufactures,World,333933,313214,326127,338492,336315,276694
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,7171,4935,5556,6203,5521,4691
United Kingdom,SI3_AGG - MACH - Chemicals,World,76415,68425,70708,70428,67438,66188
United Kingdom,SI3_AGG - MACHPH - Pharmaceuticals,World,36749,33338,33297,31096,28498,26001
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,163997,161143,169546,177734,172596,137614
United Kingdom,SI3_AGG - MAMTOF - Office and telecom equipment,World,18975,18186,19587,20055,19528,17337
United Kingdom,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,7543,7119,7831,8508,8373,7518
United Kingdom,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,8800,8538,7812,7700,7851,6645
United Kingdom,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,2632,2529,3944,3848,3304,3174
United Kingdom,SI3_AGG - MAMTTE - Transport equipment,World,77146,80163,82164,83139,77455,56241
United Kingdom,SI3_AGG - MAMTAU - Automotive products,World,51797,53050,55309,56486,51819,36971
United Kingdom,SI3_AGG - MATE - Textiles,World,3777,3440,3755,3675,3587,3283
United Kingdom,SI3_AGG - MACL - Clothing,World,8804,8396,8542,9027,8999,7953
United States of America,SI3_AGG - TO - Total merchandise,World,1502572,1451011,1546273,1663982,1643161,1431610
United States of America,SI3_AGG - AG - Agricultural products,World,163371,164460,168588,171413,164803,170493
United States of America,SI3_AGG - AGFO - Food,World,133144,135415,137807,138991,135950,143939
United States of America,SI3_AGG - MI - Fuels and mining products,World,142611,129247,177683,238025,243141,201283
United States of America,SI3_AGG - MIFU - Fuels,World,103972,93918,138966,192518,199591,154965
United States of America,SI3_AGG - MA - Manufactures,World,1007825,968926,1008054,1050445,1036401,915224
United States of America,SI3_AGG - MAIS - Iron and steel,World,16058,13569,15934,15305,13204,10859
United States of America,SI3_AGG - MACH - Chemicals,World,206276,197260,206505,222221,224279,212346
United States of America,SI3_AGG - MACHPH - Pharmaceuticals,World,52384,51218,46937,50563,55780,56030
United States of America,SI3_AGG - MAMT - Machinery and transport equipment,World,527207,505941,527511,541004,534875,471473
United States of America,SI3_AGG - MAMTOF - Office and telecom equipment,World,141855,139889,149581,151681,148450,140610
United States of America,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,47822,46227,52705,55798,52796,46375
United States of America,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,52381,50981,46825,44981,43030,36970
United States of America,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,41652,42681,50051,50901,52624,57265
United States of America,SI3_AGG - MAMTTE - Transport equipment,World,164359,161817,165646,166205,170884,136265
United States of America,SI3_AGG - MAMTAU - Automotive products,World,129553,128046,134913,135473,139277,110388
United States of America,SI3_AGG - MATE - Textiles,World,13935,13194,13623,13822,13359,11377
United States of America,SI3_AGG - MACL - Clothing,World,6128,5709,5714,6046,5964,4835
Uruguay,SI3_AGG - TO - Total merchandise,World,7688,7043,7888,7498,7680,6857
Uruguay,SI3_AGG - AG - Agricultural products,World,5717,5419,6141,5788,6176,5578
Uruguay,SI3_AGG - AGFO - Food,World,4683,4420,4982,4475,5021,4598
Uruguay,SI3_AGG - MI - Fuels and mining products,World,40,55,183,117,109,112
Uruguay,SI3_AGG - MIFU - Fuels,World,22,34,158,90,83,85
Uruguay,SI3_AGG - MA - Manufactures,World,1858,1448,1522,1577,1395,1163
Uruguay,SI3_AGG - MAIS - Iron and steel,World,52,48,67,60,51,28
Uruguay,SI3_AGG - MACH - Chemicals,World,544,481,487,503,454,464
Uruguay,SI3_AGG - MACHPH - Pharmaceuticals,World,154,156,122,135,132,152
Uruguay,SI3_AGG - MAMT - Machinery and transport equipment,World,357,181,230,276,242,193
Uruguay,SI3_AGG - MAMTOF - Office and telecom equipment,World,12,9,15,13,12,9
Uruguay,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,2,3,3,3,6,3
Uruguay,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,9,6,7,4,2,4
Uruguay,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,5,5,4,3
Uruguay,SI3_AGG - MAMTTE - Transport equipment,World,246,81,124,177,160,113
Uruguay,SI3_AGG - MAMTAU - Automotive products,World,154,63,111,165,150,103
Uruguay,SI3_AGG - MATE - Textiles,World,23,23,32,30,28,28
Uruguay,SI3_AGG - MACL - Clothing,World,16,12,12,8,6,6
Uzbekistan,SI3_AGG - TO - Total merchandise,World,9443,8974,10079,10921,14024,13097
Uzbekistan,SI3_AGG - AG - Agricultural products,World,,,1441,1425,1990,1782
Uzbekistan,SI3_AGG - AGFO - Food,World,,,849,1077,1504,1410
Uzbekistan,SI3_AGG - MI - Fuels and mining products,World,,,2592,3643,3752,1876
Uzbekistan,SI3_AGG - MIFU - Fuels,World,,,1608,2667,2466,785
Uzbekistan,SI3_AGG - MA - Manufactures,World,,,2608,2703,2860,3273
Uzbekistan,SI3_AGG - MAIS - Iron and steel,World,,,140,306,92,89
Uzbekistan,SI3_AGG - MACH - Chemicals,World,,,686,670,597,547
Uzbekistan,SI3_AGG - MACHPH - Pharmaceuticals,World,,,8,11,10,23
Uzbekistan,SI3_AGG - MAMT - Machinery and transport equipment,World,,,352,204,378,445
Uzbekistan,SI3_AGG - MAMTOF - Office and telecom equipment,World,,,11,12,18,22
Uzbekistan,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,,,0,0,0,1
Uzbekistan,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,,,9,11,15,19
Uzbekistan,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,,,2,1,2,1
Uzbekistan,SI3_AGG - MAMTTE - Transport equipment,World,,,167,82,193,225
Uzbekistan,SI3_AGG - MAMTAU - Automotive products,World,,,149,55,162,214
Uzbekistan,SI3_AGG - MATE - Textiles,World,,,835,967,1216,1372
Uzbekistan,SI3_AGG - MACL - Clothing,World,,,272,293,362,514
Vanuatu,SI3_AGG - TO - Total merchandise,World,39,50,47,61,56,46
"Venezuela, Bolivarian Republic of",SI3_AGG - TO - Total merchandise,World,37309,26696,31960,34440,17210,4980
"Venezuela, Bolivarian Republic of",SI3_AGG - AG - Agricultural products,World,49,22,23,29,30,29
"Venezuela, Bolivarian Republic of",SI3_AGG - AGFO - Food,World,36,16,16,20,24,24
"Venezuela, Bolivarian Republic of",SI3_AGG - MI - Fuels and mining products,World,35648,25925,30644,32510,16137,3849
"Venezuela, Bolivarian Republic of",SI3_AGG - MIFU - Fuels,World,35336,25783,30500,32358,16061,3582
"Venezuela, Bolivarian Republic of",SI3_AGG - MA - Manufactures,World,1526,695,703,585,375,346
"Venezuela, Bolivarian Republic of",SI3_AGG - MAIS - Iron and steel,World,277,129,130,99,89,144
"Venezuela, Bolivarian Republic of",SI3_AGG - MACH - Chemicals,World,977,442,448,367,215,143
"Venezuela, Bolivarian Republic of",SI3_AGG - MACHPH - Pharmaceuticals,World,1,0,0,0,1,0
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMT - Machinery and transport equipment,World,168,76,77,96,60,35
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTOF - Office and telecom equipment,World,1,1,1,2,1,1
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTOTTL - Telecommunications equipment,World,1,0,1,1,1,0
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTTE - Transport equipment,World,109,49,50,70,34,27
"Venezuela, Bolivarian Republic of",SI3_AGG - MAMTAU - Automotive products,World,4,2,2,1,1,0
"Venezuela, Bolivarian Republic of",SI3_AGG - MATE - Textiles,World,2,1,1,1,1,1
"Venezuela, Bolivarian Republic of",SI3_AGG - MACL - Clothing,World,0,0,0,0,0,0
Viet Nam,SI3_AGG - TO - Total merchandise,World,162065,176581,215014,243699,264268,282725
Viet Nam,SI3_AGG - AG - Agricultural products,World,24431,26204,30224,30390,29943,29647
Viet Nam,SI3_AGG - AGFO - Food,World,20991,22734,26052,25915,24917,24716
Viet Nam,SI3_AGG - MI - Fuels and mining products,World,6287,5034,7030,6686,6530,5637
Viet Nam,SI3_AGG - MIFU - Fuels,World,4996,3578,4846,3933,3644,2669
Viet Nam,SI3_AGG - MA - Manufactures,World,130673,145090,177569,202726,223652,243254
Viet Nam,SI3_AGG - MAIS - Iron and steel,World,2635,2724,4026,5605,5213,6113
Viet Nam,SI3_AGG - MACH - Chemicals,World,4096,4015,4683,5827,6550,6770
Viet Nam,SI3_AGG - MACHPH - Pharmaceuticals,World,123,127,161,179,204,230
Viet Nam,SI3_AGG - MAMT - Machinery and transport equipment,World,60570,70037,90031,102362,114436,134120
Viet Nam,SI3_AGG - MAMTOF - Office and telecom equipment,World,47329,54950,71680,82466,92040,107685
Viet Nam,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,7823,6775,7358,28364,29216,38355
Viet Nam,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,34780,41225,54973,43484,47376,50596
Viet Nam,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,4726,6950,9349,10617,15448,18733
Viet Nam,SI3_AGG - MAMTTE - Transport equipment,World,3310,3364,3732,4351,4490,4977
Viet Nam,SI3_AGG - MAMTAU - Automotive products,World,1087,1156,1294,1429,1601,1725
Viet Nam,SI3_AGG - MATE - Textiles,World,5628,6108,7199,8228,9073,9798
Viet Nam,SI3_AGG - MACL - Clothing,World,21948,23005,25037,28896,30888,28065
Wallis and Futuna Islands,SI3_AGG - TO - Total merchandise,World,0,0,0,0,0,0
West African Economic and Monetary Union (WAEMU),SI3_AGG - TO - Total merchandise,World,23267,22969,25390,28339,29202,28668
West African Economic Community (ECOWAS),SI3_AGG - TO - Total merchandise,World,86562,70892,89386,109124,112704,85457
WTO Members,SI3_AGG - TO - Total merchandise,World,16272865,15784999,17420027,19159655,18676524,17380366
WTO Observer governments,SI3_AGG - TO - Total merchandise,World,276838,250817,316639,390278,333374,230175
Yemen,SI3_AGG - TO - Total merchandise,World,1911,651,1244,1358,1435,1204
Yemen,SI3_AGG - AG - Agricultural products,World,315,278,374,15,23,29
Yemen,SI3_AGG - AGFO - Food,World,310,260,362,15,23,30
Yemen,SI3_AGG - MI - Fuels and mining products,World,1404,326,797,1014,1105,807
Yemen,SI3_AGG - MIFU - Fuels,World,1402,261,704,939,1038,753
Yemen,SI3_AGG - MA - Manufactures,World,190,47,62,0,0,0
Yemen,SI3_AGG - MAIS - Iron and steel,World,0,0,0,0,,
Yemen,SI3_AGG - MACH - Chemicals,World,15,22,22,0,0,0
Yemen,SI3_AGG - MACHPH - Pharmaceuticals,World,1,0,0,0,,
Yemen,SI3_AGG - MAMT - Machinery and transport equipment,World,152,20,36,0,0,0
Yemen,SI3_AGG - MAMTOF - Office and telecom equipment,World,0,5,1,0,0,0
Yemen,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,0,1,0,,
Yemen,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,0,0,0,0,,
Yemen,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,,5,1,0,0,0
