state,date,cases,cases_avg,deaths,deaths_avg
New Jersey,11/18/20,4054,3725.57,37,25.57
New Jersey,11/19/20,4182,3824.14,34,27.71
New Jersey,11/20/20,3626,3856.86,23,27.14
New Jersey,11/21/20,4669,3902,34,28.29
New Jersey,11/22/20,3968,3820.57,15,27.86
New Jersey,11/23/20,3581,4015.14,11,27.43
New Jersey,11/24/20,4275,4050.71,47,28.71
New Jersey,11/25/20,4059,4051.43,67,33
New Jersey,11/26/20,4473,4093,39,33.71
New Jersey,11/27/20,4095,4160,17,32.86
New Jersey,11/28/20,3802,4036.14,23,31.29
New Jersey,11/29/20,3839,4017.71,13,31
New Jersey,11/30/20,3190,3961.86,15,31.57
New Jersey,12/1/20,4606,4009.14,90,37.71
New Jersey,12/2/20,4303,4044,62,37
New Jersey,12/3/20,4793,4089.71,64,40.57
New Jersey,12/4/20,5663,4313.71,46,44.71
New Jersey,12/5/20,5324,4531.14,51,48.71
New Jersey,12/6/20,6030,4844.14,15,49
New Jersey,12/7/20,3563,4897.43,15,49
New Jersey,12/8/20,5476,5021.71,90,49
New Jersey,12/9/20,4463,5044.57,116,56.71
New Jersey,12/10/20,5120,5091.29,66,57
New Jersey,12/11/20,3650,4803.71,54,58.14
New Jersey,12/12/20,6240,4934.57,70,60.86
New Jersey,12/13/20,4154,4666.57,19,61.43
New Jersey,12/14/20,4798,4843,24,62.71
New Jersey,12/15/20,3966,4627.29,97,63.71
New Jersey,12/16/20,5701,4804.14,131,65.86
New Jersey,12/17/20,4255,4680.57,77,67.43
New Jersey,12/18/20,3896,4715.71,44,66
New Jersey,12/19/20,4191,4423,49,63
New Jersey,12/20/20,5175,4568.86,21,63.29
New Jersey,12/21/20,3171,4336.43,29,64
New Jersey,12/22/20,4603,4427.43,103,64.86
New Jersey,12/23/20,4809,4300,140,66.14
New Jersey,12/24/20,4704,4364.14,78,66.29
New Jersey,12/25/20,5060,4530.43,51,67.29
New Jersey,12/26/20,3999,4503,18,62.86
New Jersey,12/27/20,2320,4095.14,17,62.29
New Jersey,12/28/20,2744,4034.14,21,61.14
New Jersey,12/29/20,3657,3899,126,64.43
New Jersey,12/30/20,4718,3886,175,69.43
New Jersey,12/31/20,5096,3942,90,71.14
New Jersey,1/1/21,5501,4005,118,80.71
New Jersey,1/2/21,5511,4221,27,82
New Jersey,1/3/21,3670,4413.86,21,82.57
New Jersey,1/4/21,51092,4413.86,36,84.71
New Jersey,1/5/21,6264,4916.71,138,86.43
New Jersey,1/6/21,5852,5230.29,141,81.57
New Jersey,1/7/21,7479,5624.71,123,86.29
New Jersey,1/8/21,7021,5899.71,110,85.14
New Jersey,1/9/21,7411,6172.57,98,95.29
New Jersey,1/10/21,5646,6191.86,32,96.86
New Jersey,1/11/21,5337,6430,46,98.29
New Jersey,1/12/21,4586,6190.29,107,93.86
New Jersey,1/13/21,7878,6479.71,127,91.86
New Jersey,1/14/21,7092,6424.43,87,86.71
New Jersey,1/15/21,6365,6330.71,67,80.57
New Jersey,1/16/21,5999,6129,94,80
New Jersey,1/17/21,5136,6056.14,25,79
New Jersey,1/18/21,3853,5844.14,19,75.14
New Jersey,1/19/21,4627,5850,54,67.57
New Jersey,1/20/21,5439,5501.57,155,71.57
New Jersey,1/21/21,5048,5209.57,93,72.43
New Jersey,1/22/21,4200,4900.29,115,79.29
New Jersey,1/23/21,7148,5064.43,59,74.29
New Jersey,1/24/21,5272,5083.86,17,73.14
New Jersey,1/25/21,4143,5125.29,21,73.43
New Jersey,1/26/21,4776,5146.57,133,84.71
New Jersey,1/27/21,4810,5056.71,129,81
New Jersey,1/28/21,4746,5013.57,67,77.29
New Jersey,1/29/21,5986,5268.71,82,72.57
New Jersey,1/30/21,5274,5001,72,74.43
New Jersey,1/31/21,4288,4860.43,29,76.14
New Jersey,2/1/21,3515,4770.71,29,77.29
New Jersey,2/2/21,3150,4538.43,71,68.43
New Jersey,2/3/21,2311,4181.43,109,65.57
New Jersey,2/4/21,3289,3973.29,100,70.29
New Jersey,2/5/21,4228,3722.14,93,71.86
New Jersey,2/6/21,4510,3613,78,72.71
New Jersey,2/7/21,4332,3619.29,25,72.14
New Jersey,2/8/21,2561,3483,22,71.14
New Jersey,2/9/21,3577,3544,92,74.14
New Jersey,2/10/21,4370,3838.14,88,71.14
New Jersey,2/11/21,3656,3890.57,138,76.57
New Jersey,2/12/21,3732,3819.71,64,72.43
New Jersey,2/13/21,3757,3712.14,47,68
New Jersey,2/14/21,2168,3403,14,66.43
New Jersey,2/15/21,1445,3243.57,12,65
New Jersey,2/16/21,3633,3251.57,31,56.29
New Jersey,2/17/21,4109,3214.29,92,56.86
New Jersey,2/18/21,3276,3160,132,56
New Jersey,2/19/21,3046,3062,63,55.86
New Jersey,2/20/21,2878,2936.43,50,56.29
New Jersey,2/21/21,2031,2916.86,24,57.71
New Jersey,2/22/21,2704,3096.71,16,58.29
New Jersey,2/23/21,3158,3028.86,104,68.71
New Jersey,2/24/21,3118,2887.29,57,63.71
New Jersey,2/25/21,3575,2930,70,54.86
New Jersey,2/26/21,3869,3047.57,87,58.29
New Jersey,2/27/21,4135,3227.14,46,57.71
New Jersey,2/28/21,2390,3278.43,14,56.29
New Jersey,3/1/21,3142,3341,21,57
New Jersey,3/2/21,3289,3359.71,48,49
New Jersey,3/3/21,3691,3441.57,62,49.71
New Jersey,3/4/21,3193,3387,108,55.14
New Jersey,3/5/21,3698,3362.57,30,47
New Jersey,3/6/21,3722,3303.57,36,45.57
New Jersey,3/7/21,2520,3322.14,17,46
New Jersey,3/8/21,2307,3202.86,16,45.29
New Jersey,3/9/21,4126,3322.43,45,44.86
New Jersey,3/10/21,3775,3334.43,56,44
New Jersey,3/11/21,3814,3423.14,46,35.14
New Jersey,3/12/21,4216,3497.14,117,47.57
New Jersey,3/13/21,3867,3517.86,34,47.29
New Jersey,3/14/21,3310,3630.71,15,47
New Jersey,3/15/21,2822,3704.29,22,47.86
New Jersey,3/16/21,3717,3645.86,41,47.29
New Jersey,3/17/21,4312,3722.57,38,44.71
New Jersey,3/18/21,4472,3816.57,72,48.43
New Jersey,3/19/21,4392,3841.71,27,35.57
New Jersey,3/20/21,4909,3990.57,31,35.14
New Jersey,3/21/21,3238,3980.29,40,38.71
New Jersey,3/22/21,3151,4027.29,7,36.57
New Jersey,3/23/21,4803,4182.43,61,39.43
New Jersey,3/24/21,4096,4151.57,51,41.29
New Jersey,3/25/21,3944,4076.14,37,36.29
New Jersey,3/26/21,5599,4248.57,28,36.43
New Jersey,3/27/21,4666,4213.86,24,35.43
New Jersey,3/28/21,4505,4394.86,7,30.71
New Jersey,3/29/21,3621,4462,15,31.86
New Jersey,3/30/21,4873,4472,82,34.86
New Jersey,3/31/21,3668,4410.86,42,33.57
New Jersey,4/1/21,5608,4648.57,63,37.29
New Jersey,4/2/21,4529,4495.71,24,36.71
New Jersey,4/3/21,4445,4464.14,17,35.71
New Jersey,4/4/21,3801,4363.57,5,35.43
New Jersey,4/5/21,2831,4250.71,12,35
New Jersey,4/6/21,3712,4084.86,51,30.57
New Jersey,4/7/21,4241,4166.71,44,30.86
New Jersey,4/8/21,4332,3984.43,39,27.43
New Jersey,4/9/21,4193,3936.43,43,30.14
New Jersey,4/10/21,3599,3815.57,33,32.43
New Jersey,4/11/21,3387,3756.43,11,33.29
New Jersey,4/12/21,2476,3705.71,26,35.29
New Jersey,4/13/21,3954,3740.29,49,35
New Jersey,4/14/21,3563,3643.43,42,34.71
New Jersey,4/15/21,3918,3584.29,47,35.86
New Jersey,4/16/21,4381,3611.14,60,38.29
New Jersey,4/17/21,3922,3657.29,40,39.29
New Jersey,4/18/21,3149,3623.29,9,39
New Jersey,4/19/21,2183,3581.43,18,37.86
New Jersey,4/20/21,2839,3422.14,45,37.29
New Jersey,4/21/21,3475,3409.57,46,37.86
New Jersey,4/22/21,3230,3311.29,30,35.43
New Jersey,4/23/21,2834,3090.29,46,33.43
New Jersey,4/24/21,2783,2927.57,39,33.29
New Jersey,4/25/21,1694,2719.71,13,33.86
New Jersey,4/26/21,-9005,2719.71,19,34
New Jersey,4/27/21,2124,2711.29,61,36.29
New Jersey,4/28/21,2111,2607.29,35,34.71
New Jersey,4/29/21,2244,2431.43,34,35.29
New Jersey,4/30/21,1857,2235.29,25,32.29
New Jersey,5/1/21,1589,2057.43,34,31.57
New Jersey,5/2/21,1198,1831,12,31.43
New Jersey,5/3/21,983,1729.43,16,31
New Jersey,5/4/21,1004,1569.43,42,28.29
New Jersey,5/5/21,2529,1569.43,34,28.14
New Jersey,5/6/21,1413,1469.71,48,30.14
New Jersey,5/7/21,967,1287.29,29,30.71
New Jersey,5/8/21,650,1114.86,22,29
New Jersey,5/9/21,339,936.29,10,28.71
New Jersey,5/10/21,152,786.86,8,27.57
New Jersey,5/11/21,561,726.57,31,26
New Jersey,5/12/21,486,652.57,33,25.86
New Jersey,5/13/21,428,511.86,32,23.57
New Jersey,5/14/21,323,419.86,26,23.14
New Jersey,5/15/21,646,419.29,21,23
New Jersey,5/16/21,269,409.29,9,22.86
New Jersey,5/17/21,348,437.29,13,23.57
New Jersey,5/18/21,645,449.29,24,22.57
New Jersey,5/19/21,444,443.29,20,20.71
New Jersey,5/20/21,561,462.29,23,19.43
New Jersey,5/21/21,652,509.29,18,18.29
New Jersey,5/22/21,378,471,13,17.14
New Jersey,5/23/21,301,475.57,7,16.86
New Jersey,5/24/21,102,440.43,9,16.29
New Jersey,5/25/21,389,403.86,24,16.29
New Jersey,5/26/21,395,396.86,25,17
New Jersey,5/27/21,394,373,36,18.86
New Jersey,5/28/21,266,317.86,12,18
New Jersey,5/29/21,255,300.29,16,18.43
New Jersey,5/30/21,246,292.43,6,18.29
New Jersey,5/31/21,197,306,5,17.71
New Jersey,6/1/21,158,273,7,15.29
New Jersey,6/2/21,273,255.57,20,14.57
New Jersey,6/3/21,281,239.43,14,11.43
New Jersey,6/4/21,293,243.29,12,11.43
New Jersey,6/5/21,358,258,8,10.29
New Jersey,6/6/21,209,252.71,6,10.29
New Jersey,6/7/21,208,254.29,6,10.43
New Jersey,6/8/21,195,259.57,10,10.86
New Jersey,6/9/21,184,246.86,14,10
New Jersey,6/10/21,342,255.57,13,9.86
New Jersey,6/11/21,274,252.86,2,8.43
New Jersey,6/12/21,249,237.29,3,7.71
New Jersey,6/13/21,207,237,3,7.29
New Jersey,6/14/21,231,240.29,4,7
New Jersey,6/15/21,249,248,11,7.14
New Jersey,6/16/21,283,262.14,7,6.14
New Jersey,6/17/21,238,247.29,12,6
New Jersey,6/18/21,266,246.14,4,6.29
New Jersey,6/19/21,208,240.29,4,6.43
New Jersey,6/20/21,144,231.29,2,6.29
New Jersey,6/21/21,141,218.43,3,6.14
New Jersey,6/22/21,231,215.86,15,6.71
New Jersey,6/23/21,268,213.71,11,7.29
New Jersey,6/24/21,272,218.57,14,7.57
New Jersey,6/25/21,349,230.43,11,8.57
New Jersey,6/26/21,237,234.57,6,8.86
New Jersey,6/27/21,150,235.43,3,9
New Jersey,6/28/21,147,236.29,1,8.71
New Jersey,6/29/21,223,235.14,6,7.43
New Jersey,6/30/21,195,224.71,8,7
New Jersey,7/1/21,218,217,11,6.57
New Jersey,7/2/21,310,211.43,5,5.71
New Jersey,7/3/21,190,204.71,5,5.57
New Jersey,7/4/21,112,199.29,0,5.57
New Jersey,7/5/21,86,190.57,4,5.57
New Jersey,7/6/21,154,180.71,0,5.57
New Jersey,7/7/21,283,193.29,13,5.43
New Jersey,7/8/21,331,209.43,3,4.29
New Jersey,7/9/21,398,222,3,4
New Jersey,7/10/21,311,239.29,5,4
New Jersey,7/11/21,283,263.71,4,4
New Jersey,7/12/21,215,282.14,4,4.57
New Jersey,7/13/21,363,312,8,5
New Jersey,7/14/21,365,323.71,3,4.29
New Jersey,7/15/21,446,340.14,9,5.14
New Jersey,7/16/21,494,353.86,2,5
New Jersey,7/17/21,549,387.86,5,5
New Jersey,7/18/21,428,408.57,3,4.86
New Jersey,7/19/21,312,422.43,6,5.14
New Jersey,7/20/21,658,464.57,12,5.71
New Jersey,7/21/21,699,512.29,5,6
New Jersey,7/22/21,746,555.14,2,5
New Jersey,7/23/21,909,614.43,4,5.29
New Jersey,7/24/21,861,659,5,5.29
New Jersey,7/25/21,596,683,2,5.14
New Jersey,7/26/21,521,712.86,4,4.86
New Jersey,7/27/21,794,732.29,7,4.14
New Jersey,7/28/21,948,767.86,3,3.86
New Jersey,7/29/21,1077,815.14,1,3.71
New Jersey,7/30/21,1119,845.14,5,3.86
New Jersey,7/31/21,1182,891,7,4.14
New Jersey,8/1/21,928,938.43,5,4.57
New Jersey,8/2/21,878,989.43,-1,4.57
New Jersey,8/3/21,1313,1063.57,8,5.14
New Jersey,8/4/21,1230,1103.86,11,5.71
New Jersey,8/5/21,1466,1159.43,4,5.86
New Jersey,8/6/21,1346,1191.86,7,6.71
New Jersey,8/7/21,1539,1242.86,9,7.29
New Jersey,8/8/21,1169,1277.29,5,7
New Jersey,8/9/21,861,1274.86,0,7
New Jersey,8/10/21,1629,1320,9,6.43
New Jersey,8/11/21,1686,1385.14,6,5.71
New Jersey,8/12/21,1854,1440.57,7,6.14
New Jersey,8/13/21,1844,1511.71,9,6.43
New Jersey,8/14/21,2564,1658.14,11,6.71
New Jersey,8/15/21,1274,1673.14,3,6.43
New Jersey,8/16/21,1304,1736.43,1,5.75
New Jersey,8/17/21,1821,1763.86,19,8
New Jersey,8/18/21,1677,1762.57,6,8
New Jersey,8/19/21,2022,1786.57,10,8.43
New Jersey,8/20/21,2940,1943.14,8,8.29
New Jersey,8/21/21,2158,1885.14,11,8.29
New Jersey,8/22/21,1450,1910.29,2,8.14
New Jersey,8/23/21,1624,1956,3,8.43
New Jersey,8/24/21,1857,1961.14,20,8.57
New Jersey,8/25/21,2113,2023.43,21,10.71
New Jersey,8/26/21,2054,2028,11,10.86
New Jersey,8/27/21,2592,1978.29,19,12.43
New Jersey,8/28/21,1934,1946.29,18,13.43
New Jersey,8/29/21,1850,2003.43,5,13.86
New Jersey,8/30/21,1508,1986.86,15,15.57
New Jersey,8/31/21,2128,2025.57,18,15.29
New Jersey,9/1/21,2283,2049.86,20,15.14
New Jersey,9/2/21,2542,2119.57,17,16
New Jersey,9/3/21,1735,1997.14,10,14.71
New Jersey,9/4/21,2248,2042,13,14
New Jersey,9/5/21,1714,2022.57,6,14.14
New Jersey,9/6/21,1951,2085.86,4,12.57
New Jersey,9/7/21,354,1832.43,26,13.71
New Jersey,9/8/21,3498,2006,29,15
New Jersey,9/9/21,2210,1958.57,17,15
New Jersey,9/10/21,2664,2091.29,15,15.71
New Jersey,9/11/21,2494,2126.43,15,16
New Jersey,9/12/21,1847,2145.43,4,15.71
New Jersey,9/13/21,1545,2087.43,21,18.14
New Jersey,9/14/21,2038,2328,22,17.57
New Jersey,9/15/21,2275,2153.29,21,16.43
New Jersey,9/16/21,2958,2260.14,26,17.71
New Jersey,9/17/21,2374,2218.71,17,18
New Jersey,9/18/21,2623,2237.14,17,18.29
New Jersey,9/19/21,1909,2246,8,18.86
New Jersey,9/20/21,1623,2257.14,12,17.57
New Jersey,9/21/21,2165,2275.29,38,19.86
New Jersey,9/22/21,2351,2286.14,24,20.29
New Jersey,9/23/21,2252,2185.29,24,20
New Jersey,9/24/21,2236,2165.57,19,20.29
New Jersey,9/25/21,2234,2110,16,20.14
New Jersey,9/26/21,1110,1995.86,5,19.71
New Jersey,9/27/21,1159,1929.57,18,20.57
New Jersey,9/28/21,1888,1890,34,20
New Jersey,9/29/21,1997,1839.43,20,19.43
New Jersey,9/30/21,2327,1850.14,27,19.86
New Jersey,10/1/21,1673,1769.71,16,19.43
New Jersey,10/2/21,1935,1727,22,20.29
New Jersey,10/3/21,1454,1776.14,7,20.57
New Jersey,10/4/21,1246,1788.57,16,20.29
New Jersey,10/5/21,1648,1754.29,37,20.71
New Jersey,10/6/21,1852,1733.57,17,20.29
New Jersey,10/7/21,2065,1696.14,9,17.71
New Jersey,10/8/21,1869,1724.14,19,18.14
New Jersey,10/9/21,1828,1708.86,20,17.86
New Jersey,10/10/21,1433,1705.86,7,17.86
New Jersey,10/11/21,954,1664.14,6,16.43
New Jersey,10/12/21,1642,1663.29,21,14.14
New Jersey,10/13/21,1746,1648.14,29,15.86
New Jersey,10/14/21,1638,1587.14,20,17.43
New Jersey,10/15/21,1383,1517.71,19,17.43
New Jersey,10/16/21,1452,1464,28,18.57
New Jersey,10/17/21,896,1387.29,5,18.29
New Jersey,10/18/21,767,1360.57,12,19.14
New Jersey,10/19/21,1238,1302.86,31,20.57
New Jersey,10/20/21,1106,1211.43,15,18.57
New Jersey,10/21/21,1468,1187.14,22,18.86
New Jersey,10/22/21,1706,1233.29,23,19.43
New Jersey,10/23/21,1140,1188.71,20,18.29
New Jersey,10/24/21,787,1173.14,3,18
New Jersey,10/25/21,943,1198.29,12,18
New Jersey,10/26/21,1473,1231.86,33,18.29
New Jersey,10/27/21,1289,1258,33,20.86
New Jersey,10/28/21,1965,1329,20,20.57
New Jersey,10/29/21,1306,1271.86,12,19
New Jersey,10/30/21,1230,1284.71,11,17.71
New Jersey,10/31/21,1215,1345.86,0,17.71
New Jersey,11/1/21,821,1328.43,8,16.71
New Jersey,11/2/21,1215,1291.57,24,15.43
New Jersey,11/3/21,1298,1292.86,7,11.71
New Jersey,11/4/21,1504,1227,0,11.71
New Jersey,11/5/21,1385,1238.29,51,14.43
New Jersey,11/6/21,1403,1263,18,15.43
New Jersey,11/7/21,926,1221.71,5,14.13
New Jersey,11/8/21,852,1226.14,7,16
New Jersey,11/9/21,1464,1261.71,27,16.43
New Jersey,11/10/21,1638,1310.29,15,17.57
New Jersey,11/11/21,1823,1355.86,12,16.88
New Jersey,11/12/21,1821,1418.14,6,12.86
New Jersey,11/13/21,1638,1451.71,17,12.71
New Jersey,11/14/21,1701,1562.43,3,12.43
New Jersey,11/15/21,1362,1635.29,5,12.14
New Jersey,11/16/21,1739,1674.57,23,11.57
New Jersey,11/17/21,1948,1718.86,20,12.29
New Jersey,11/18/21,2473,1811.71,10,12
New Jersey,11/19/21,2239,1871.43,13,13
New Jersey,11/20/21,2199,1951.57,7,11.57
New Jersey,11/21/21,1602,1937.43,4,11.71
New Jersey,11/22/21,1543,1963.29,11,12.57
New Jersey,11/23/21,2640,2092,30,13.57
New Jersey,11/24/21,2208,2129.14,12,12.43
New Jersey,11/25/21,2851,2183.14,16,13.29
New Jersey,11/26/21,2144,2169.57,3,11.86
New Jersey,11/27/21,1990,2139.71,9,12.14
New Jersey,11/28/21,1869,2177.86,4,12.14
New Jersey,11/29/21,2241,2277.57,9,11.86
New Jersey,11/30/21,3251,2364.86,42,13.57
New Jersey,12/1/21,3188,2504.86,19,14.57
New Jersey,12/2/21,4462,2735,11,13.86
New Jersey,12/3/21,4463,3066.29,14,15.43
New Jersey,12/4/21,4414,3412.57,18,16.71
New Jersey,12/5/21,3496,3645,5,16.86
New Jersey,12/6/21,2989,3751.86,8,16.71
New Jersey,12/7/21,3950,3851.71,29,14.86
New Jersey,12/8/21,4258,4004.57,24,15.57
New Jersey,12/9/21,5617,4169.57,8,15.14
New Jersey,12/10/21,5463,4312.43,17,15.57
New Jersey,12/11/21,4596,4338.43,25,16.57
New Jersey,12/12/21,3842,4387.86,8,17
New Jersey,12/13/21,3279,4429.29,13,17.71
New Jersey,12/14/21,4397,4493.14,24,17
New Jersey,12/15/21,4989,4597.57,30,17.86
New Jersey,12/16/21,7223,4827,16,19
New Jersey,12/17/21,7397,5103.29,16,18.86
New Jersey,12/18/21,7644,5538.71,33,20
New Jersey,12/19/21,7345,6039.14,6,19.71
New Jersey,12/20/21,7095,6584.29,16,20.14
New Jersey,12/21/21,8494,7169.57,32,21.29
New Jersey,12/22/21,11906,8157.71,28,21
New Jersey,12/23/21,18122,9714.71,32,23.29
New Jersey,12/24/21,18941,11363.86,26,24.71
New Jersey,12/25/21,19481,13054.86,6,20.86
New Jersey,12/26/21,14159,14028.29,7,21
New Jersey,12/27/21,9732,14405,8,19.86
New Jersey,12/28/21,15234,15367.86,48,22.14
New Jersey,12/29/21,26473,17448.86,50,25.29
New Jersey,12/30/21,35175,19885,33,25.43
New Jersey,12/31/21,33724,21996.86,37,27
New Jersey,1/1/22,32391,23841.14,16,28.43
New Jersey,1/2/22,26452,25597.29,3,27.86
New Jersey,1/3/22,21743,27313.14,17,29.14
New Jersey,1/4/22,29614,29367.43,78,33.43
New Jersey,1/5/22,37285,30912,58,34.57
New Jersey,1/6/22,32264,30496.14,106,45
New Jersey,1/7/22,38461,31172.86,59,48.14
New Jersey,1/8/22,32700,31217,70,55.86
New Jersey,1/9/22,28514,31511.57,12,57.14
New Jersey,1/10/22,23056,31699.14,38,60.14
New Jersey,1/11/22,25409,31098.43,140,69
New Jersey,1/12/22,23275,29097,103,75.43
New Jersey,1/13/22,23672,27869.57,116,76.86
New Jersey,1/14/22,23109,25676.43,106,83.57
New Jersey,1/15/22,16859,23413.43,120,90.71
New Jersey,1/16/22,15445,21546.43,10,90.43
New Jersey,1/17/22,9078,19549.57,31,89.43
New Jersey,1/18/22,11122,17508.57,50,76.57
New Jersey,1/19/22,10914,15742.71,145,82.57
New Jersey,1/20/22,12074,14085.86,161,89
New Jersey,1/21/22,11883,12482.14,142,94.14
New Jersey,1/22/22,8924,11348.57,128,95.29
New Jersey,1/23/22,9195,10455.71,13,95.71
New Jersey,1/24/22,4844,9850.86,40,97
New Jersey,1/25/22,5722,9079.43,151,111.43
New Jersey,1/26/22,7127,8538.43,143,111.14
New Jersey,1/27/22,6724,7774.14,115,104.57
New Jersey,1/28/22,10118,7522,112,100.29
New Jersey,1/29/22,5379,7015.57,71,92.14
New Jersey,1/30/22,2177,6013,21,93.29
New Jersey,1/31/22,2073,5617.14,30,91.86
New Jersey,2/1/22,3449,5292.43,115,86.71
New Jersey,2/2/22,3993,4844.71,106,81.43
New Jersey,2/3/22,3909,4442.57,106,80.14
New Jersey,2/4/22,3023,3429,99,78.29
New Jersey,2/5/22,2961,3083.57,80,79.57
New Jersey,2/6/22,1824,3033.14,18,79.14
New Jersey,2/7/22,1139,2899.71,21,77.86
New Jersey,2/8/22,1904,2679,107,76.71
New Jersey,2/9/22,2329,2441.29,93,74.86
New Jersey,2/10/22,3192,2338.86,73,70.14
New Jersey,2/11/22,2578,2275.29,59,64.43
New Jersey,2/12/22,1893,2122.71,55,60.86
New Jersey,2/13/22,1161,2028,3,58.71
New Jersey,2/14/22,1074,2018.71,22,58.86
New Jersey,2/15/22,1572,1971.29,84,55.57
New Jersey,2/16/22,2494,1994.86,61,51
New Jersey,2/17/22,2742,1930.57,65,49.86
New Jersey,2/18/22,2307,1891.86,38,46.86
New Jersey,2/19/22,1297,1806.71,50,46.14
New Jersey,2/20/22,1403,1841.29,4,46.29
New Jersey,2/21/22,721,1790.86,10,44.57
New Jersey,2/22/22,1202,1738,32,37.14
New Jersey,2/23/22,1167,1548.43,60,37
New Jersey,2/24/22,1750,1406.71,26,31.43
New Jersey,2/25/22,1428,1281.14,28,30
New Jersey,2/26/22,1116,1255.29,31,27.29
New Jersey,2/27/22,1274,1236.86,8,27.86
New Jersey,2/28/22,757,1242,20,29.29
New Jersey,3/1/22,1116,1229.71,35,29.71
New Jersey,3/2/22,1430,1267.29,15,23.29
New Jersey,3/3/22,1278,1199.86,16,21.86
New Jersey,3/4/22,1432,1200.43,17,20.29
New Jersey,3/5/22,1042,1189.86,13,17.71
New Jersey,3/6/22,651,1100.86,3,17
New Jersey,3/7/22,975,1132,12,15.86
New Jersey,3/8/22,1194,1143.14,23,14.14
New Jersey,3/9/22,965,1076.71,4,12.57
New Jersey,3/10/22,1379,1091.14,13,12.14
New Jersey,3/11/22,1239,1063.57,20,12.57
New Jersey,3/12/22,577,997.14,0,12.57
New Jersey,3/13/22,605,990.57,19,13
New Jersey,3/14/22,430,912.71,8,12.43
New Jersey,3/15/22,729,846.29,12,10.86
New Jersey,3/16/22,1683,780,10,11.71
New Jersey,3/17/22,1083,737.71,13,11.71
New Jersey,3/18/22,1523,778.29,6,9.71
New Jersey,3/19/22,869,820,13,10.13
New Jersey,3/20/22,513,806.86,2,9.14
New Jersey,3/21/22,552,824.29,9,9.29
New Jersey,3/22/22,859,842.86,7,8.57
New Jersey,3/23/22,1204,943.29,6,8
New Jersey,3/24/22,1451,995.86,6,7
New Jersey,3/25/22,1176,946.29,5,6.86
New Jersey,3/26/22,909,952,0,6.86
New Jersey,3/27/22,941,1013.14,9,6
New Jersey,3/28/22,643,1026.14,7,5.71
New Jersey,3/29/22,1007,1047.29,6,5.57
New Jersey,3/30/22,1369,1070.86,5,5.43
New Jersey,3/31/22,1468,1073.29,2,4.86
New Jersey,4/1/22,1517,1122,6,5
New Jersey,4/2/22,1493,1205.43,8,5.38
New Jersey,4/3/22,1019,1216.57,0,5.38
New Jersey,4/4/22,809,1240.29,13,5.71
New Jersey,4/5/22,1610,1326.43,5,5.57
New Jersey,4/6/22,1863,1397,16,7.14
New Jersey,4/7/22,2109,1488.57,9,8.14
New Jersey,4/8/22,2018,1560.14,5,8
New Jersey,4/9/22,1629,1579.57,5,7.57
New Jersey,4/10/22,1811,1692.71,0,7.57
New Jersey,4/11/22,1119,1737,9,7
New Jersey,4/12/22,1982,1790.14,5,7
New Jersey,4/13/22,2272,1848.57,2,5
New Jersey,4/14/22,2730,1937.29,9,5
New Jersey,4/15/22,1575,1874,0,5
New Jersey,4/16/22,2346,1976.43,14,5.57
New Jersey,4/17/22,2267,2041.57,-1,5.57
New Jersey,4/18/22,996,2024,6,5.63
New Jersey,4/19/22,1817,2000.43,6,6
New Jersey,4/20/22,2245,1996.57,7,6.29
New Jersey,4/21/22,2797,2006.14,7,7
New Jersey,4/22/22,2870,2191.14,8,6.86
New Jersey,4/23/22,2534,2218,8,7
New Jersey,4/24/22,1684,2134.71,2,6.29
New Jersey,4/25/22,1315,2180.29,14,7.43
New Jersey,4/26/22,2725,2310,13,8.43
New Mexico,3/11/20,4,0.57,0,0
New Mexico,3/12/20,2,0.86,0,0
New Mexico,3/13/20,4,1.43,0,0
New Mexico,3/14/20,3,1.86,0,0
New Mexico,3/15/20,4,2.43,0,0
New Mexico,3/16/20,4,3,0,0
New Mexico,3/17/20,2,3.29,0,0
New Mexico,3/18/20,5,3.43,0,0
New Mexico,3/19/20,7,4.14,0,0
New Mexico,3/20/20,8,4.71,0,0
New Mexico,3/21/20,14,6.29,0,0
New Mexico,3/22/20,8,6.86,0,0
New Mexico,3/23/20,18,8.86,0,0
New Mexico,3/24/20,17,11,0,0
New Mexico,3/25/20,13,12.14,1,0.14
New Mexico,3/26/20,23,14.43,0,0.14
New Mexico,3/27/20,55,21.14,0,0.14
New Mexico,3/28/20,19,21.86,1,0.29
New Mexico,3/29/20,27,24.57,0,0.29
New Mexico,3/30/20,45,28.43,2,0.57
New Mexico,3/31/20,33,30.71,1,0.71
New Mexico,4/1/20,48,35.71,1,0.71
New Mexico,4/2/20,40,38.14,1,0.75
New Mexico,4/3/20,92,43.43,3,1
New Mexico,4/4/20,49,47.71,1,1.29
New Mexico,4/5/20,80,55.29,1,1.25
New Mexico,4/6/20,62,57.71,0,1.25
New Mexico,4/7/20,108,68.43,1,1.14
New Mexico,4/8/20,71,71.71,3,1.43
New Mexico,4/9/20,124,83.71,1,1.43
New Mexico,4/10/20,101,85,2,1.29
New Mexico,4/11/20,84,90,1,1.29
New Mexico,4/12/20,71,88.71,6,2
New Mexico,4/13/20,100,94.14,5,2.38
New Mexico,4/14/20,62,87.57,5,3.29
New Mexico,4/15/20,77,88.43,0,3.29
New Mexico,4/16/20,113,86.86,8,3.86
New Mexico,4/17/20,114,88.71,7,4.57
